model_name	model_type	Seed	Window	gene	enhancers_per_gene	enhancers_called_on	Percentage_overlap	Percentage_overlap_50	Percentage_overlap_90	Percentage_off_target
Zld_train_all_Test	Unbalanced	Dl09	2000	vnd	2	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1000	brk	5	2.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	hb	14	3.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1500	eve	4	1.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1500	Kr	2	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Zld	1000	rho	7	1.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1500	hb	6	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
Zld_train_all_Test	Unbalanced	Twi14	2000	vnd	5	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl09	500	vnd	2	0.9	0	0	0	90
Zld_train_all_Test	Unbalanced	Twi14	500	brk	14	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1500	Kr	10	2.2	46.6666666667	46.6666666667	46.6666666667	53.3333333333
Zld_train_all_Test	Unbalanced	Dl09	1000	rho	6	1.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	rho	4	1.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1500	vnd	7	1.7	65	65	65	35
Zld_train_all_Test	Unbalanced	Dl09	1000	hb	9	2.9	35	35	35	65
Zld_train_all_Test	Unbalanced	Dl09	500	sog	3	2.6	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1000	vnd	6	1.6	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1000	Kr	7	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	Kni	5	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1000	brk	11	3.3	31.6666666667	31.6666666667	31.6666666667	68.3333333333
Zld_train_all_Test	Unbalanced	Zld	2000	eve	6	3.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1500	Kni	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_all_Test	Unbalanced	Dl15	1000	Kni	4	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	500	sog	4	2.3	45	45	45	55
Zld_train_all_Test	Unbalanced	Dl09	1500	hb	9	2.9	35	35	35	65
Zld_train_all_Test	Unbalanced	Zld	2000	Kr	10	2.2	93.3333333333	93.3333333333	93.3333333333	6.6666666667
Zld_train_all_Test	Unbalanced	Zld	1000	sog	4	2.2	46.6666666667	46.6666666667	46.6666666667	53.3333333333
Zld_train_all_Test	Unbalanced	Dl09	2000	Kr	7	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	2000	sna	8	3.4	60	60	60	40
Zld_train_all_Test	Unbalanced	Twi14	2000	brk	7	1.2	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	Kr	13	2.3	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	2000	sog	3	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Twi14	2000	eve	6	2.8	36.6666666667	36.6666666667	36.6666666667	63.3333333333
Zld_train_all_Test	Unbalanced	Zld	2000	rho	6	1.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1500	rho	7	1.5	75	75	75	25
Zld_train_all_Test	Unbalanced	Dl15	2000	rho	1	1	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl09	1500	rho	6	1.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1500	sna	6	2.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1500	rho	2	1	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl09	2000	brk	6	1.5	75	75	75	25
Zld_train_all_Test	Unbalanced	Zld	500	Kni	5	3.9	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1500	vnd	2	1.7	65	65	65	35
Zld_train_all_Test	Unbalanced	Zld	2000	Kni	3	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	2000	eve	4	1.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	500	sog	3	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	500	rho	8	1.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	500	brk	5	2.1	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1500	vnd	5	1.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1000	hb	6	2.5	36.6666666667	36.6666666667	36.6666666667	63.3333333333
Zld_train_all_Test	Unbalanced	Zld	1000	Kni	4	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	2000	rho	3	1.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	500	brk	6	1.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1500	sog	3	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
Zld_train_all_Test	Unbalanced	Zld	500	brk	9	1.9	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	Kni	5	2.9	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1000	hb	4	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
Zld_train_all_Test	Unbalanced	Dl15	2000	Kni	3	2.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1500	brk	6	1.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	2000	Kni	4	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	2000	vnd	2	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl15	1000	vnd	2	1.6	70	70	70	30
Zld_train_all_Test	Unbalanced	Dl09	2000	Kni	3	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	500	eve	4	1.8	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	500	rho	6	1.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	2000	Kr	9	1.3	85	85	85	15
Zld_train_all_Test	Unbalanced	Dl15	500	hb	4	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	2000	sna	6	3.2	66.6666666667	66.6666666667	66.6666666667	33.3333333333
Zld_train_all_Test	Unbalanced	Zld	500	Kr	10	2	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	sna	12	4	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1500	sog	3	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl09	500	Kr	7	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1000	brk	6	1.5	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1500	sna	6	2.9	36.6666666667	36.6666666667	36.6666666667	63.3333333333
Zld_train_all_Test	Unbalanced	Zld	1500	brk	8	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Zld	1500	eve	7	3.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	500	rho	2	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	1000	eve	8	3	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	2000	hb	5	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl15	500	eve	6	4.6	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1000	Kni	3	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	1500	rho	4	1.5	75	75	75	25
Zld_train_all_Test	Unbalanced	Dl09	1000	sog	3	2.2	46.6666666667	46.6666666667	46.6666666667	53.3333333333
Zld_train_all_Test	Unbalanced	Dl15	2000	eve	3	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl15	2000	hb	2	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Zld	1000	brk	8	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl15	1500	eve	5	4	75	75	75	25
Zld_train_all_Test	Unbalanced	Twi14	2000	sna	8	3.7	55	55	55	45
Zld_train_all_Test	Unbalanced	Zld	500	eve	9	3.3	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	2000	sog	3	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl09	2000	sna	6	2.6	40	40	40	60
Zld_train_all_Test	Unbalanced	Zld	1500	sna	8	2.9	73.3333333333	73.3333333333	73.3333333333	26.6666666667
Zld_train_all_Test	Unbalanced	Dl09	1500	Kni	3	1	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	500	hb	7	3.3	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	2000	brk	7	2	100	100	100	0
Zld_train_all_Test	Unbalanced	Dl15	2000	Kr	2	2	50	50	50	50
Zld_train_all_Test	Unbalanced	Dl15	500	sna	8	2.3	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl15	1000	sna	6	2.7	0	0	0	100
Zld_train_all_Test	Unbalanced	Twi14	500	eve	14	6.2	0	0	0	100
Zld_train_all_Test	Unbalanced	Dl09	1000	sna	6	2.4	0	0	0	100
Zld_train_all_Test	Unbalanced	Zld	2000	hb	6	2.7	38.3333333333	38.3333333333	38.3333333333	61.6666666667
H3K4me1_train_cons_Test	Balanced	Zld	500	vnd	7	1.8	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	rho	4	1.2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	eve	10	4.5	28.8333333333	28.8333333333	28.8333333333	71.1666666667
H3K4me1_train_cons_Test	Balanced	Dl15	1500	brk	4	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl15	1000	rho	2	1	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Dl15	500	vnd	2	1.8	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	2000	brk	4	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl09	500	sna	6	2.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1500	sna	8	3.5	29.1666666667	29.1666666667	29.1666666667	70.8333333333
H3K4me1_train_cons_Test	Balanced	Dl09	2000	hb	9	3.2	32	32	32	68
H3K4me1_train_cons_Test	Balanced	Dl09	500	hb	9	3.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	2000	rho	6	1.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	sog	3	2.9	70	70	70	30
H3K4me1_train_cons_Test	Balanced	Zld	1000	Kr	10	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1500	Kr	10	1.7	65	65	65	35
H3K4me1_train_cons_Test	Balanced	Dl15	500	Kr	4	4	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1000	vnd	2	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	vnd	8	1.8	60	60	60	40
H3K4me1_train_cons_Test	Balanced	Twi14	1500	brk	9	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl09	1500	vnd	2	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1500	hb	2	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl09	500	Kni	3	1.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	500	Kni	4	3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	sog	3	2.9	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1000	Kr	2	1.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	2000	sog	2	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Twi14	500	vnd	8	1.9	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1500	sog	3	2.9	70	70	70	30
H3K4me1_train_cons_Test	Balanced	Twi14	1500	Kni	5	3.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	hb	12	4	25.6666666667	25.6666666667	25.6666666667	74.3333333333
H3K4me1_train_cons_Test	Balanced	Twi14	1500	eve	7	2.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	sna	9	3.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1500	hb	6	2.5	42.5	42.5	42.5	57.5
H3K4me1_train_cons_Test	Balanced	Zld	1000	sna	8	3.3	31.6666666667	31.6666666667	31.6666666667	68.3333333333
H3K4me1_train_cons_Test	Balanced	Dl15	1500	sog	3	2	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Zld	2000	vnd	4	1	85	85	85	5
H3K4me1_train_cons_Test	Balanced	Dl09	1500	Kr	7	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1500	Kni	4	3.5	29.1666666667	29.1666666667	29.1666666667	70.8333333333
H3K4me1_train_cons_Test	Balanced	Zld	500	sna	9	3.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1000	sog	3	2	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Dl15	1000	eve	5	3.3	69.1666666667	69.1666666667	69.1666666667	30.8333333333
H3K4me1_train_cons_Test	Balanced	Dl09	1000	eve	4	1.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	Kr	12	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	2000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
H3K4me1_train_cons_Test	Balanced	Dl09	2000	vnd	2	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1000	brk	5	3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	hb	14	3.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1500	eve	4	1.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1500	Kr	2	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Zld	1000	rho	7	1.4	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1500	hb	6	2.2	47.5	47.5	47.5	52.5
H3K4me1_train_cons_Test	Balanced	Twi14	2000	vnd	5	2	96.6666666667	96.6666666667	96.6666666667	3.3333333333
H3K4me1_train_cons_Test	Balanced	Dl09	500	vnd	2	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	brk	14	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1500	Kr	10	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl09	1000	rho	6	1.2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	rho	4	1.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1500	vnd	7	1.9	55	55	55	45
H3K4me1_train_cons_Test	Balanced	Dl09	1000	hb	9	3.1	32.5	32.5	32.5	67.5
H3K4me1_train_cons_Test	Balanced	Dl09	500	sog	3	3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1000	vnd	6	1.9	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1000	Kr	7	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	Kni	5	3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1000	brk	11	3.6	28.3333333333	28.3333333333	28.3333333333	71.6666666667
H3K4me1_train_cons_Test	Balanced	Zld	2000	eve	6	3.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1500	Kni	4	3.1	32.5	32.5	32.5	67.5
H3K4me1_train_cons_Test	Balanced	Dl15	1000	Kni	4	3.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	500	sog	4	2.9	35	35	35	65
H3K4me1_train_cons_Test	Balanced	Dl09	1500	hb	9	3.2	32	32	32	68
H3K4me1_train_cons_Test	Balanced	Zld	2000	Kr	10	2	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Zld	1000	sog	4	2.9	35	35	35	65
H3K4me1_train_cons_Test	Balanced	Dl09	2000	Kr	7	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	2000	sna	8	3.6	56.6666666667	56.6666666667	56.6666666667	43.3333333333
H3K4me1_train_cons_Test	Balanced	Twi14	2000	brk	7	1.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	Kr	13	2.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	2000	sog	3	2.9	70	70	70	30
H3K4me1_train_cons_Test	Balanced	Twi14	2000	eve	6	2.6	40	40	40	60
H3K4me1_train_cons_Test	Balanced	Zld	2000	rho	6	1.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1500	rho	7	1.5	75	75	75	25
H3K4me1_train_cons_Test	Balanced	Dl15	2000	rho	1	1	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Dl09	1500	rho	6	1.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1500	sna	6	2.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1500	rho	2	1	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Dl09	2000	brk	6	2.3	45	45	45	55
H3K4me1_train_cons_Test	Balanced	Zld	500	Kni	5	4	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1500	vnd	2	1.9	55	55	55	45
H3K4me1_train_cons_Test	Balanced	Zld	2000	Kni	3	2.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	2000	eve	4	1.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	500	sog	3	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	500	rho	8	1.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	500	brk	5	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1500	vnd	5	1.9	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1000	hb	6	2.3	45.8333333333	45.8333333333	45.8333333333	54.1666666667
H3K4me1_train_cons_Test	Balanced	Zld	1000	Kni	4	3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	2000	rho	3	1.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	500	brk	6	2.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1500	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
H3K4me1_train_cons_Test	Balanced	Zld	500	brk	9	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	Kni	5	3.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1000	hb	4	3.2	31.6666666667	31.6666666667	31.6666666667	68.3333333333
H3K4me1_train_cons_Test	Balanced	Dl15	2000	Kni	3	2.9	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1500	brk	6	2.2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	2000	Kni	4	2.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	2000	vnd	2	1.9	100	100	100	0
H3K4me1_train_cons_Test	Balanced	Dl15	1000	vnd	2	1.8	60	60	60	40
H3K4me1_train_cons_Test	Balanced	Dl09	2000	Kni	3	1.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	500	eve	4	1.7	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	500	rho	6	1.2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	2000	Kr	9	1.7	65	65	65	35
H3K4me1_train_cons_Test	Balanced	Dl15	500	hb	4	3.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	2000	sna	6	3.6	56.6666666667	56.6666666667	56.6666666667	43.3333333333
H3K4me1_train_cons_Test	Balanced	Zld	500	Kr	10	2	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	sna	12	4.4	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1500	sog	3	2.9	35	35	35	65
H3K4me1_train_cons_Test	Balanced	Dl09	500	Kr	7	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1000	brk	6	2.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1500	sna	6	3.5	29.1666666667	29.1666666667	29.1666666667	70.8333333333
H3K4me1_train_cons_Test	Balanced	Zld	1500	brk	8	2.5	42.5	42.5	42.5	57.5
H3K4me1_train_cons_Test	Balanced	Zld	1500	eve	7	3.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	500	rho	2	1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	1000	eve	8	2.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	2000	hb	5	2.1	48.3333333333	48.3333333333	48.3333333333	51.6666666667
H3K4me1_train_cons_Test	Balanced	Dl15	500	eve	6	4.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1000	Kni	3	1.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	1500	rho	4	1.5	75	75	75	25
H3K4me1_train_cons_Test	Balanced	Dl09	1000	sog	3	3	33.3333333333	33.3333333333	33.3333333333	66.6666666667
H3K4me1_train_cons_Test	Balanced	Dl15	2000	eve	3	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl15	2000	hb	2	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Zld	1000	brk	8	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl15	1500	eve	5	4	75	75	75	25
H3K4me1_train_cons_Test	Balanced	Twi14	2000	sna	8	3.7	55	55	55	45
H3K4me1_train_cons_Test	Balanced	Zld	500	eve	9	2.8	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	2000	sog	3	2.9	35	35	35	65
H3K4me1_train_cons_Test	Balanced	Dl09	2000	sna	6	2.5	41.6666666667	41.6666666667	41.6666666667	58.3333333333
H3K4me1_train_cons_Test	Balanced	Zld	1500	sna	8	3.5	58.3333333333	58.3333333333	58.3333333333	41.6666666667
H3K4me1_train_cons_Test	Balanced	Dl09	1500	Kni	3	1.1	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	500	hb	7	3.4	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	2000	brk	7	2.1	96.6666666667	96.6666666667	96.6666666667	3.3333333333
H3K4me1_train_cons_Test	Balanced	Dl15	2000	Kr	2	2	50	50	50	50
H3K4me1_train_cons_Test	Balanced	Dl15	500	sna	8	2.7	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl15	1000	sna	6	3.5	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Twi14	500	eve	14	5.3	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Dl09	1000	sna	6	2.6	0	0	0	100
H3K4me1_train_cons_Test	Balanced	Zld	2000	hb	6	2.3	45.8333333333	45.8333333333	45.8333333333	54.1666666667
random_balance_Test	Balanced_random	Zld	500	vnd	7	6.6	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	rho	4	3.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	eve	10	9.8	20.5	20.5	20.5	79.5
random_balance_Test	Balanced_random	Dl15	1500	brk	4	4	25	25	25	75
random_balance_Test	Balanced_random	Dl15	1000	rho	2	1.8	50	50	50	50
random_balance_Test	Balanced_random	Dl15	500	vnd	2	1.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	2000	brk	4	4	25	25	25	75
random_balance_Test	Balanced_random	Dl09	500	sna	6	6	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1500	sna	8	7.9	11.25	11.25	11.25	88.75
random_balance_Test	Balanced_random	Dl09	2000	hb	9	8.8	10	10	10	90
random_balance_Test	Balanced_random	Dl09	500	hb	9	8.8	0	0	0	100
random_balance_Test	Balanced_random	Dl09	2000	rho	6	6	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	sog	3	2.8	70	70	70	30
random_balance_Test	Balanced_random	Zld	1000	Kr	10	9.6	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1500	Kr	10	9.6	10.5396825397	10.5396825397	10.5396825397	89.4603174603
random_balance_Test	Balanced_random	Dl15	500	Kr	4	3.7	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1000	vnd	2	1.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	vnd	8	7.6	11.4285714286	11.4285714286	11.4285714286	88.5714285714
random_balance_Test	Balanced_random	Twi14	1500	brk	9	8.8	10.1388888889	10.1388888889	10.1388888889	89.8611111111
random_balance_Test	Balanced_random	Dl09	1500	vnd	2	2	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1500	hb	2	1.9	45	45	45	55
random_balance_Test	Balanced_random	Dl09	500	Kni	3	3	0	0	0	100
random_balance_Test	Balanced_random	Dl15	500	Kni	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	sog	3	2.7	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1000	Kr	2	1.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	2000	sog	2	1.9	45	45	45	55
random_balance_Test	Balanced_random	Twi14	500	vnd	8	7.6	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1500	sog	3	2.9	65	65	65	35
random_balance_Test	Balanced_random	Twi14	1500	Kni	5	4.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	hb	12	11.9	8.4090909091	8.4090909091	8.4090909091	91.5909090909
random_balance_Test	Balanced_random	Twi14	1500	eve	7	7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	sna	9	8.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1500	hb	6	5.9	17	17	17	83
random_balance_Test	Balanced_random	Zld	1000	sna	8	7.8	12.8571428571	12.8571428571	12.8571428571	87.1428571429
random_balance_Test	Balanced_random	Dl15	1500	sog	3	2.9	65	65	65	35
random_balance_Test	Balanced_random	Zld	2000	vnd	4	3.4	25	25	25	65
random_balance_Test	Balanced_random	Dl09	1500	Kr	7	6.8	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1500	Kni	4	4	25	25	25	75
random_balance_Test	Balanced_random	Zld	500	sna	9	8.7	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1000	sog	3	2.9	65	65	65	35
random_balance_Test	Balanced_random	Dl15	1000	eve	5	4.9	61.5	61.5	61.5	38.5
random_balance_Test	Balanced_random	Dl09	1000	eve	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	Kr	12	11.8	0	0	0	100
random_balance_Test	Balanced_random	Dl09	2000	sog	3	2.7	31.6666666667	31.6666666667	31.6666666667	68.3333333333
random_balance_Test	Balanced_random	Dl09	2000	vnd	2	2	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1000	brk	5	4.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	hb	14	13.5	0	0	0	100
random_balance_Test	Balanced_random	Dl09	1500	eve	4	3.9	0	0	0	100
random_balance_Test	Balanced_random	Dl15	1500	Kr	2	1.8	45	45	45	45
random_balance_Test	Balanced_random	Zld	1000	rho	7	6.4	0	0	0	100
random_balance_Test	Balanced_random	Zld	1500	hb	6	5.9	15	15	15	85
random_balance_Test	Balanced_random	Twi14	2000	vnd	5	4.6	42	42	42	58
random_balance_Test	Balanced_random	Dl09	500	vnd	2	1.7	0	0	0	100
random_balance_Test	Balanced_random	Twi14	500	brk	14	13.5	0	0	0	100
random_balance_Test	Balanced_random	Zld	1500	Kr	10	9.5	10.7777777778	10.7777777778	10.7777777778	89.2222222222
random_balance_Test	Balanced_random	Dl09	1000	rho	6	5.9	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1000	rho	4	3.8	0	0	0	100
random_balance_Test	Balanced_random	Twi14	1500	vnd	7	6.6	13.0952380952	13.0952380952	13.0952380952	86.9047619048
random_balance_Test	Balanced_random	Dl09	1000	hb	9	8.9	10	10	10	90
random_balance_Test	Balanced_random	Dl09	500	sog	3	2.6	0	0	0	100
